"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-3"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 2015年（平成27年）の人口（組替），2015年（平成27年）の世帯数（組替），5年間の人口増減数，5年間の人口増減率，5年間の世帯増減数，5年間の世帯増減率，人口性比，面積（参考）及び人口密度－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","/表章事項 コード","2020_03","2020_15","2020_34","2020_35","2020_36","2020_37","2020_46","2020_47","2020_48"
"時間軸（年次） コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む）","/表章事項","2015年（平成27年）の人口（組替）【人】","2015年（平成27年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2020000000","2020年","15209","加茂市","","27,852","9,634","-2,411","-8.65647","-238","-2.47042","95.17453","133.72","190.3"
"2020000000","2020年","15210","十日町市","","54,917","18,598","-5,097","-9.28128","-586","-3.15088","95.51823","590.39","84.4"
"2020000000","2020年","1521B","（旧：十日町市）","","37,740","12,888","-3,094","-8.19820","-261","-2.02514","95.83969","212.77","162.8"
"2020000000","2020年","15481","（旧：川西町）","","6,581","2,074","-708","-10.75824","-77","-3.71263","98.01079","73.55","79.9"
"2020000000","2020年","15483","（旧：中里村）","","5,199","1,588","-540","-10.38661","-70","-4.40806","95.26404","128.97","36.1"
"2020000000","2020年","15523","（旧：松代町）","","3,224","1,240","-408","-12.65509","-95","-7.66129","91.30435","90.47","31.1"
"2020000000","2020年","15524","（旧：松之山町）","","2,173","808","-347","-15.96871","-83","-10.27228","89.02692","86.31","21.2"
"2020000000","2020年","15211","見附市","","40,608","13,702","-1,371","-3.37618","434","3.16742","94.36766","77.91","503.6"
"2020000000","2020年","15212","村上市","","62,442","22,138","-5,024","-8.04587","-589","-2.66058","91.75127","1,174.17","48.9"
"2020000000","2020年","1521C","（旧：村上市）","","28,009","10,938","-1,985","-7.08701","-373","-3.41013","91.88910","142.12","183.1"
"2020000000","2020年","15582","（旧：荒川町）","","10,231","3,513","-646","-6.31414","51","1.45175","93.12916","36.71","261.1"
"2020000000","2020年","15583","（旧：神林村）","","8,782","2,660","-649","-7.39012","-39","-1.46617","91.86129","82.18","99.0"
"2020000000","2020年","15584","（旧：朝日村）","","9,617","2,861","-1,013","-10.53343","-47","-1.64278","93.60936","629.32","13.7"
"2020000000","2020年","15585","（旧：山北町）","","5,803","2,166","-731","-12.59693","-181","-8.35642","85.38012","283.91","17.9"
"2020000000","2020年","15213","燕市","","79,784","27,537","-2,583","-3.23749","985","3.57701","95.08996","110.94","695.9"
"2020000000","2020年","1521D","（旧：燕市）","","42,331","14,945","-1,016","-2.40013","705","4.71730","95.87067","39.27","1,052.1"
"2020000000","2020年","15343","（旧：分水町）","","13,782","4,435","-736","-5.34030","51","1.14994","94.36830","39.61","329.4"
"2020000000","2020年","15344","（旧：吉田町）","","23,671","8,157","-831","-3.51062","229","2.80740","94.10215","32.00","713.8"
"2020000000","2020年","15216","糸魚川市","","44,162","16,699","-3,397","-7.69213","-257","-1.53901","96.96091","746.24","54.6"
"2020000000","2020年","1521E","（旧：糸魚川市）","","27,288","10,485","-1,797","-6.58531","14","0.13352","97.94223","466.62","54.6"
"2020000000","2020年","15562","（旧：能生町）","","8,542","3,002","-809","-9.47085","-114","-3.79747","97.06932","150.49","51.4"
"2020000000","2020年","15563","（旧：青海町）","","8,332","3,212","-791","-9.49352","-157","-4.88792","93.60719","129.13","58.4"
"2020000000","2020年","15217","妙高市","","33,199","11,562","-2,816","-8.48218","-256","-2.21415","94.22745","445.63","68.2"
"2020000000","2020年","1521F","（旧：新井市）","","24,624","8,474","-1,778","-7.22060","-53","-0.62544","94.16964","176.16","129.7"
"2020000000","2020年","15545","（旧：妙高高原町）","","4,765","1,778","-606","-12.71773","-136","-7.64904","92.10162","128.57","32.3"
"2020000000","2020年","15547","（旧：妙高村）","","3,810","1,310","-432","-11.33858","-67","-5.11450","97.31308","140.78","24.0"
"2020000000","2020年","15218","五泉市","","51,404","16,945","-3,779","-7.35157","76","0.44851","92.54093","351.91","135.3"
"2020000000","2020年","1521G","（旧：五泉市）","","34,257","11,417","-2,057","-6.00461","140","1.22624","92.92990","98.80","325.9"
"2020000000","2020年","15322","（旧：村松町）","","17,147","5,528","-1,722","-10.04257","-64","-1.15774","91.73400","253.07","61.0"
"2020000000","2020年","15222","上越市","","196,987","71,015","-8,940","-4.53837","1,835","2.58396","95.64182","973.89","193.1"
"2020000000","2020年","1522B","（旧：上越市）","","132,891","50,227","-3,437","-2.58633","1,988","3.95803","95.85161","249.30","519.3"
"2020000000","2020年","15521","（旧：安塚町）","","2,491","960","-422","-16.94099","-97","-10.10417","90.51565","70.23","29.5"
"2020000000","2020年","15522","（旧：浦川原村）","","3,466","1,099","-355","-10.24235","-48","-4.36761","95.53740","50.64","61.4"
"2020000000","2020年","15525","（旧：大島村）","","1,613","582","-324","-20.08679","-69","-11.85567","87.90087","71.64","18.0"
"2020000000","2020年","15526","（旧：牧村）","","2,001","717","-372","-18.59070","-74","-10.32078","92.78107","61.35","26.6"
"2020000000","2020年","15541","（旧：柿崎町）","","9,837","3,316","-936","-9.51510","-120","-3.61882","93.50000","85.39","104.2"
"2020000000","2020年","15542","（旧：大潟町）","","9,475","3,128","-379","-4.00000","167","5.33887","97.65319","16.32","557.4"
"2020000000","2020年","15543","（旧：頸城村）","","9,267","2,917","-91","-0.98198","304","10.42167","96.82540","38.30","239.6"
"2020000000","2020年","15544","（旧：吉川町）","","4,234","1,353","-565","-13.34436","-74","-5.46933","91.89331","76.61","47.9"
"2020000000","2020年","15546","（旧：中郷村）","","3,867","1,288","-477","-12.33514","-51","-3.95963","94.60390","43.56","77.8"
"2020000000","2020年","15548","（旧：板倉町）","","6,831","2,079","-583","-8.53462","-53","-2.54930","93.85666","66.51","93.9"
"2020000000","2020年","15549","（旧：清里村）","","2,780","826","-327","-11.76259","-6","-0.72639","101.56122","37.54","65.3"
"2020000000","2020年","15550","（旧：三和村）","","5,625","1,684","-407","-7.23556","2","0.11876","96.83138","39.30","132.8"
"2020000000","2020年","15561","（旧：名立町）","","2,609","839","-265","-10.15715","-34","-4.05244","94.84622","65.94","35.5"
"2020000000","2020年","15223","阿賀野市","","43,415","13,390","-2,719","-6.26281","94","0.70202","92.63467","192.74","211.1"
"2020000000","2020年","15301","（旧：安田町）","","9,644","2,883","-712","-7.38283","17","0.58966","91.46838","40.91","218.3"
